,time,value,bound,no_items,no_pos,no_prop
368,0.0046695275323145324,17.295318758873712,1.5,75.0,52.0,13.0
369,0.00380929138736974,17.06135037670975,1.5,77.0,53.0,6.0
370,0.0024218137332354672,5.566533906878513,1.5,26.0,17.0,5.0
371,0.009703980691483594,26.922669025784092,1.5,94.0,79.0,13.0
372,0.0032828101411723765,13.48620435080919,1.5,48.0,33.0,14.0
373,0.009039131811732659,35.81044128472909,1.5,121.0,98.0,7.0
374,0.005270514428048045,18.02721363096395,1.5,65.0,48.0,15.0
375,0.0013475639116222737,5.91190687818217,1.5,21.0,16.0,10.0
376,0.0008294455456052674,3.0378245901439875,1.5,8.0,6.0,13.0
377,0.0003960963604185963,1.633848768803857,1.5,6.0,4.0,12.0
378,0.005420666117061046,19.519121171728596,1.5,75.0,61.0,14.0
379,0.0010617055031616474,4.645280497557079,1.5,18.0,12.0,13.0
380,0.004880880293057999,18.54961925085953,1.5,57.0,52.0,13.0
381,0.007928389426524518,29.211680427222767,1.5,98.0,74.0,8.0
382,0.0006066888581699459,3.178611533195584,1.5,11.0,8.0,15.0
383,0.002498600168109988,10.369987670852195,1.5,40.0,27.0,13.0
384,0.00030030338166397996,0.6075173952066844,1.5,4.0,3.0,14.0
385,0.005251888014754513,15.028187376524754,1.5,59.0,42.0,19.0
386,0.0051245441754872445,18.35919711806106,1.5,60.0,52.0,9.0
387,0.0012513908022810938,4.536832102551621,1.5,17.0,16.0,11.0
388,0.008191439985239413,21.581447158648576,1.5,94.0,63.0,15.0
