,time,value,bound,no_items,no_pos,no_prop
159,0.4063301369165231,11.198954512681501,1.5,39.0,32.0,17.0
160,5.586732044579037,35.75221451648647,1.5,118.0,96.0,8.0
161,0.012431889560559739,2.499704832331675,1.5,6.0,4.0,5.0
162,3.475803735496953,24.619210724809733,1.5,80.0,71.0,19.0
163,0.7342261658127427,14.919197175868684,1.5,48.0,46.0,19.0
164,0.12397145348646177,8.17677588086903,1.5,30.0,26.0,4.0
165,0.025287628095526316,4.276573516586341,1.5,15.0,13.0,4.0
166,1.1433004872552601,17.63804510984871,1.5,65.0,51.0,18.0
167,0.38068328256014183,13.205511496112466,1.5,51.0,38.0,11.0
168,1.3076866056881613,19.350390768707413,1.5,69.0,59.0,14.0
169,1.9701918230219633,22.720445573439754,1.5,86.0,65.0,18.0
170,0.010511074432429268,4.562057977651679,1.5,11.0,10.0,8.0
171,0.22720395764704904,11.307538905565536,1.5,44.0,38.0,4.0
172,0.00370060068715361,0.0,1.5,5.0,4.0,17.0
173,0.1168910848785174,7.483373794960963,1.5,33.0,25.0,10.0
174,2.942090445949958,33.406378531567555,1.5,131.0,99.0,17.0
175,0.1085730012384829,9.076566245121937,1.5,38.0,27.0,9.0
176,0.5001714402578443,17.941757314522686,1.5,63.0,46.0,10.0
177,1.857001338830571,34.00381648988381,1.5,105.0,95.0,13.0
178,0.07379647798609312,7.015115348819146,1.5,33.0,27.0,10.0
179,0.13679716146631904,9.26206216935627,1.5,31.0,30.0,16.0
180,1.1514661373179536,25.785208826489136,1.5,100.0,72.0,12.0
181,0.39201848665769035,13.577979038470945,1.5,54.0,42.0,6.0
182,0.1363368196653596,11.472130140634423,1.5,44.0,31.0,18.0
183,1.173596375654114,30.689265075178866,1.5,95.0,77.0,8.0
184,1.5159101120862033,35.71649333731708,1.5,98.0,95.0,5.0
185,0.061372951364944583,6.708736949348969,1.5,22.0,20.0,15.0
186,0.938368177647078,22.927832085946527,1.5,84.0,76.0,8.0
187,2.6856918469703714,39.494153986100265,1.5,123.0,95.0,12.0
188,0.1855249683158604,13.16518530466829,1.5,48.0,33.0,10.0
189,1.1691590760320594,29.06637922556799,1.5,90.0,81.0,12.0
190,0.002887875030324949,0.0,1.5,6.0,4.0,13.0
191,0.6134843274714399,20.08502509383962,1.5,72.0,55.0,10.0
192,2.1376456196824165,36.66712484181229,1.5,121.0,98.0,5.0
193,1.57373603674219,32.86590672240225,1.5,109.0,86.0,11.0
194,0.004650934710554111,0.0,1.5,8.0,5.0,6.0
195,0.5974837435861957,24.36717063025928,1.5,69.0,64.0,11.0
196,0.8856835600576858,25.047593492941367,1.5,79.0,67.0,11.0
197,0.259088044265809,14.971586777254977,1.5,54.0,46.0,5.0
198,0.004915127569034894,0.0,1.5,9.0,7.0,9.0
199,0.4808849814532721,13.638575969095928,1.5,46.0,31.0,16.0
200,0.1845358606643117,9.530435980482682,1.5,34.0,28.0,17.0
201,0.5063775015642591,18.099534883587722,1.5,67.0,60.0,8.0
202,0.7721825067074803,24.515879516542892,1.5,94.0,63.0,3.0
203,0.047036212287906665,11.293221271984368,1.5,32.0,23.0,3.0
204,0.10254598286206829,12.927463023474349,1.5,40.0,32.0,7.0
205,0.02064619672520962,5.234654492238993,1.5,21.0,17.0,3.0
206,0.9129273557069837,27.095934924069063,1.5,81.0,80.0,4.0
207,1.150168361175588,30.218349201316403,1.5,106.0,73.0,7.0
208,0.1444975279911489,15.121863879621879,1.5,41.0,39.0,9.0
209,0.2634565397045776,14.000790452961448,1.5,56.0,45.0,5.0
210,0.5830542519084361,20.120739596685222,1.5,71.0,64.0,3.0
211,0.07649238554367344,9.16565397848543,1.5,30.0,28.0,5.0
212,0.8992448265716178,24.942200912125998,1.5,91.0,67.0,9.0
213,0.1230427870787878,11.264366173069838,1.5,40.0,39.0,2.0
214,0.031969616680896706,5.472342302955016,1.5,22.0,20.0,7.0
215,0.9948605936014303,26.075478011763973,1.5,89.0,71.0,14.0
216,0.009865607563739331,4.289966531576907,1.5,14.0,10.0,12.0
217,0.2292213267119223,13.522811979545475,1.5,47.0,39.0,19.0
218,0.0419477437930027,6.832847274530093,1.5,27.0,21.0,13.0
219,1.6796503835168153,34.69227100352891,1.5,102.0,94.0,11.0
220,0.6288436259576429,25.01377074842971,1.5,71.0,69.0,4.0
